frame.time_relative,ip.src,ip.dst,tcp.srcport,tcp.dstport,udp.srcport,udp.dstport,ip.ttl,tcp.len,tcp.hdr_len,udp.length
142.975818000,192.168.1.4,92.60.78.238,49342,47516,,,128,0,20,
142.980382000,92.60.78.238,192.168.1.4,47516,49345,,,53,0,20,
142.980382000,192.168.1.4,92.60.78.238,49345,47516,,,128,0,20,
143.025159000,79.137.194.105,192.168.1.6,50001,50204,,,45,0,40,
143.025205000,192.168.1.6,79.137.194.105,50204,50001,,,64,0,32,
143.025803000,192.168.1.6,79.137.194.105,50204,50001,,,64,414,32,
143.079547000,79.137.194.105,192.168.1.6,50001,50204,,,45,0,32,
143.099702000,79.137.194.105,192.168.1.6,50001,50204,,,45,1065,32,
143.099849000,192.168.1.6,79.137.194.105,50204,50001,,,64,0,32,
143.101531000,192.168.1.6,79.137.194.105,50204,50001,,,64,0,32,
143.164214000,79.137.194.105,192.168.1.6,50001,50204,,,45,0,32,
143.164269000,192.168.1.6,79.137.194.105,50204,50001,,,64,0,32,
146.561399000,92.60.78.238,192.168.1.4,47516,49732,,,53,0,20,
146.561400000,192.168.1.4,92.60.78.238,49732,47516,,,128,0,20,
147.589322000,92.60.78.238,192.168.1.4,47516,50278,,,53,0,20,
147.589323000,192.168.1.4,92.60.78.238,50278,47516,,,128,0,20,
148.100536000,92.60.78.238,192.168.1.4,47516,49864,,,53,0,20,
148.100536000,192.168.1.4,92.60.78.238,49864,47516,,,128,0,20,
148.100954000,92.60.78.238,192.168.1.4,47516,50100,,,53,0,20,
148.100954000,192.168.1.4,92.60.78.238,50100,47516,,,128,0,20,
148.120059000,192.168.1.6,79.137.194.105,50208,50001,,,64,0,40,
148.168950000,79.137.194.105,192.168.1.6,50001,50208,,,47,0,40,
148.168974000,192.168.1.6,79.137.194.105,50208,50001,,,64,0,32,
148.169223000,192.168.1.6,79.137.194.105,50208,50001,,,64,351,32,
148.218131000,79.137.194.105,192.168.1.6,50001,50208,,,47,0,32,
148.235204000,79.137.194.105,192.168.1.6,50001,50208,,,47,0,32,
148.362224000,92.60.78.238,192.168.1.4,47516,49306,,,53,0,20,
148.362225000,192.168.1.4,92.60.78.238,49306,47516,,,128,0,20,
149.945930000,192.168.1.4,239.255.255.250,,,50138,1900,4,,,145
151.422280000,92.60.78.238,192.168.1.4,47516,49956,,,53,0,20,
151.422280000,192.168.1.4,92.60.78.238,49956,47516,,,128,0,20,
151.880583000,192.168.1.4,92.60.78.238,49956,47516,,,128,1494,20,
151.880584000,192.168.1.4,92.60.78.238,49956,47516,,,128,597,20,
151.880584000,192.168.1.4,92.60.78.238,49956,47516,,,128,73,20,
151.924534000,92.60.78.238,192.168.1.4,47516,49956,,,53,0,20,
151.924535000,92.60.78.238,192.168.1.4,47516,49956,,,53,0,20,
151.924535000,92.60.78.238,192.168.1.4,47516,49956,,,53,0,20,
151.952794000,92.60.78.238,192.168.1.4,47516,49956,,,53,73,20,
152.000797000,192.168.1.4,92.60.78.238,49956,47516,,,128,0,20,
152.128556000,92.60.78.238,192.168.1.4,47516,49956,,,53,873,20,
152.128558000,92.60.78.238,192.168.1.4,47516,49956,,,53,65,20,
152.128558000,192.168.1.4,92.60.78.238,49956,47516,,,128,0,20,
152.131748000,192.168.1.4,92.60.78.238,49956,47516,,,128,69,20,
152.193396000,92.60.78.238,192.168.1.4,47516,50214,,,53,0,20,
152.193397000,192.168.1.4,92.60.78.238,50214,47516,,,128,0,20,
152.196479000,92.60.78.238,192.168.1.4,47516,49980,,,53,0,20,
152.196480000,192.168.1.4,92.60.78.238,49980,47516,,,128,0,20,
152.197250000,92.60.78.238,192.168.1.4,47516,49976,,,53,0,20,
152.197250000,192.168.1.4,92.60.78.238,49976,47516,,,128,0,20,
152.197250000,92.60.78.238,192.168.1.4,47516,49972,,,53,0,20,
152.197250000,192.168.1.4,92.60.78.238,49972,47516,,,128,0,20,
152.197251000,92.60.78.238,192.168.1.4,47516,49964,,,53,0,20,
152.197251000,192.168.1.4,92.60.78.238,49964,47516,,,128,0,20,
152.219945000,92.60.78.238,192.168.1.4,47516,49956,,,53,0,20,
152.261991000,192.168.1.6,79.137.194.105,50218,50001,,,64,0,40,
152.310192000,79.137.194.105,192.168.1.6,50001,50218,,,50,0,40,
152.310305000,192.168.1.6,79.137.194.105,50218,50001,,,64,0,32,
152.311285000,192.168.1.6,79.137.194.105,50218,50001,,,64,348,32,
152.358810000,79.137.194.105,192.168.1.6,50001,50218,,,50,0,32,
152.379408000,79.137.194.105,192.168.1.6,50001,50218,,,50,1057,32,
152.379583000,192.168.1.6,79.137.194.105,50218,50001,,,64,0,32,
152.382858000,192.168.1.6,79.137.194.105,50218,50001,,,64,0,32,
152.437735000,79.137.194.105,192.168.1.6,50001,50218,,,50,0,32,
152.437754000,192.168.1.6,79.137.194.105,50218,50001,,,64,0,32,
152.450397000,92.60.78.238,192.168.1.4,47516,50286,,,53,0,20,
152.450397000,192.168.1.4,92.60.78.238,50286,47516,,,128,0,20,
152.704364000,92.60.78.238,192.168.1.4,47516,49962,,,53,0,20,
152.704365000,192.168.1.4,92.60.78.238,49962,47516,,,128,0,20,
152.715978000,92.60.78.238,192.168.1.4,47516,50306,,,53,0,20,
152.715980000,192.168.1.4,92.60.78.238,50306,47516,,,128,0,20,
152.743969000,92.60.78.238,192.168.1.4,47516,50308,,,53,0,20,
152.743971000,192.168.1.4,92.60.78.238,50308,47516,,,128,0,20,
152.869346000,192.168.1.4,92.60.78.238,50214,47516,,,128,1283,20,
152.869346000,192.168.1.4,92.60.78.238,,,62404,47516,128,,,1313
152.869346000,192.168.1.4,92.60.78.238,50214,47516,,,128,1494,20,
152.869346000,192.168.1.4,92.60.78.238,,,62404,47516,128,,,1313
152.869447000,192.168.1.4,92.60.78.238,50214,47516,,,128,1494,20,
152.869700000,192.168.1.4,92.60.78.238,50214,47516,,,128,933,20,
152.869700000,192.168.1.4,92.60.78.238,50286,47516,,,128,834,20,
152.869863000,192.168.1.4,92.60.78.238,50286,47516,,,128,1494,20,
152.869863000,192.168.1.4,92.60.78.238,50286,47516,,,128,1494,20,
152.870136000,192.168.1.4,92.60.78.238,50286,47516,,,128,245,20,
152.870136000,192.168.1.4,92.60.78.238,49962,47516,,,128,624,20,
152.870136000,192.168.1.4,92.60.78.238,49962,47516,,,128,73,20,
152.870279000,192.168.1.4,92.60.78.238,49962,47516,,,128,1494,20,
152.870371000,192.168.1.4,92.60.78.238,49962,47516,,,128,1494,20,
152.870478000,192.168.1.4,92.60.78.238,49962,47516,,,128,1494,20,
152.871563000,192.168.1.4,92.60.78.238,,,64109,47516,128,,,101
152.871915000,192.168.1.4,92.60.78.238,50310,47516,,,128,0,32,
152.872900000,192.168.1.4,92.60.78.238,49976,47516,,,128,106,20,
152.872901000,192.168.1.4,92.60.78.238,49976,47516,,,128,73,20,
152.873000000,192.168.1.4,92.60.78.238,49976,47516,,,128,1494,20,
152.873105000,192.168.1.4,92.60.78.238,49976,47516,,,128,1494,20,
152.873105000,192.168.1.4,92.60.78.238,49976,47516,,,128,707,20,
152.875263000,192.168.1.4,92.60.78.238,50312,47516,,,128,0,32,
152.876304000,192.168.1.4,92.60.78.238,,,55796,47516,128,,,1313
152.876304000,192.168.1.4,92.60.78.238,,,55796,47516,128,,,1313
152.876304000,192.168.1.4,92.60.78.238,,,55796,47516,128,,,142
152.877047000,192.168.1.4,92.60.78.238,49964,47516,,,128,1494,20,
152.877047000,192.168.1.4,92.60.78.238,49964,47516,,,128,1003,20,
152.877140000,192.168.1.4,92.60.78.238,49964,47516,,,128,73,20,
152.877140000,192.168.1.4,92.60.78.238,49964,47516,,,128,1494,20,
152.877243000,192.168.1.4,92.60.78.238,49964,47516,,,128,1494,20,
152.877334000,192.168.1.4,92.60.78.238,49964,47516,,,128,1494,20,
152.877334000,192.168.1.4,92.60.78.238,49964,47516,,,128,888,20,
152.877429000,192.168.1.4,92.60.78.238,49980,47516,,,128,99,20,
152.877516000,192.168.1.4,92.60.78.238,49980,47516,,,128,73,20,
152.877605000,192.168.1.4,92.60.78.238,49980,47516,,,128,1494,20,
152.877605000,192.168.1.4,92.60.78.238,49980,47516,,,128,1460,20,
152.877697000,192.168.1.4,92.60.78.238,49980,47516,,,128,34,20,
152.877697000,192.168.1.4,92.60.78.238,49980,47516,,,128,1494,20,
152.877805000,192.168.1.4,92.60.78.238,49980,47516,,,128,997,20,
152.878344000,192.168.1.4,92.60.78.238,49972,47516,,,128,1494,20,
152.878344000,192.168.1.4,92.60.78.238,49972,47516,,,128,763,20,
152.878436000,192.168.1.4,92.60.78.238,49972,47516,,,128,80,20,
152.879554000,192.168.1.4,92.60.78.238,,,62425,47516,128,,,1313
152.879554000,192.168.1.4,92.60.78.238,,,62425,47516,128,,,1313
152.880061000,192.168.1.4,92.60.78.238,50314,47516,,,128,0,32,
152.881413000,192.168.1.4,92.60.78.238,,,59436,47516,128,,,108
152.881833000,192.168.1.4,92.60.78.238,50316,47516,,,128,0,32,
152.885820000,192.168.1.4,92.60.78.238,50318,47516,,,128,0,32,
152.902137000,92.60.78.238,192.168.1.4,47516,50310,,,53,0,32,
152.902138000,192.168.1.4,92.60.78.238,50310,47516,,,128,0,20,
152.902270000,192.168.1.4,92.60.78.238,50310,47516,,,128,1533,20,
152.902270000,92.60.78.238,192.168.1.4,47516,50214,,,53,0,20,
152.902270000,92.60.78.238,192.168.1.4,47516,50286,,,53,0,20,
152.902437000,92.60.78.238,192.168.1.4,47516,50214,,,53,0,20,
152.902581000,92.60.78.238,192.168.1.4,47516,49962,,,53,0,20,
152.902581000,192.168.1.4,92.60.78.238,49962,47516,,,128,1940,20,
152.902758000,92.60.78.238,192.168.1.4,47516,50214,,,53,0,20,
152.902876000,92.60.78.238,192.168.1.4,47516,49962,,,53,0,20,
152.903079000,92.60.78.238,192.168.1.4,47516,50214,,,53,0,20,
152.903481000,92.60.78.238,192.168.1.4,47516,50286,,,53,0,20,
152.903863000,92.60.78.238,192.168.1.4,47516,50286,,,53,0,20,
152.904021000,92.60.78.238,192.168.1.4,47516,50286,,,53,0,20,
152.904021000,92.60.78.238,192.168.1.4,47516,50214,,,53,0,20,
152.904285000,92.60.78.238,192.168.1.4,47516,49962,,,53,0,20,
152.904285000,192.168.1.4,92.60.78.238,49962,47516,,,128,908,20,
152.904534000,92.60.78.238,192.168.1.4,47516,49962,,,53,0,20,
152.904563000,92.60.78.238,192.168.1.4,47516,49962,,,53,0,20,
152.907717000,92.60.78.238,192.168.1.4,47516,50312,,,53,0,32,
152.907717000,192.168.1.4,92.60.78.238,50312,47516,,,128,0,20,
152.907717000,192.168.1.4,92.60.78.238,50312,47516,,,128,1533,20,
152.908004000,92.60.78.238,192.168.1.4,47516,49976,,,53,0,20,
152.908172000,92.60.78.238,192.168.1.4,47516,49976,,,53,0,20,
152.908330000,92.60.78.238,192.168.1.4,47516,49976,,,53,0,20,
152.908388000,92.60.78.238,192.168.1.4,47516,49976,,,53,0,20,
152.908612000,92.60.78.238,192.168.1.4,47516,49976,,,53,0,20,
152.909066000,92.60.78.238,192.168.1.4,47516,49964,,,53,0,20,
152.909163000,92.60.78.238,192.168.1.4,47516,49976,,,53,0,20,
152.910717000,92.60.78.238,192.168.1.4,47516,49964,,,53,0,20,
152.910817000,92.60.78.238,192.168.1.4,47516,49980,,,53,0,20,
152.910937000,92.60.78.238,192.168.1.4,47516,49980,,,53,0,20,
152.910997000,92.60.78.238,192.168.1.4,47516,49964,,,53,0,20,
152.911156000,92.60.78.238,192.168.1.4,47516,49980,,,53,0,20,
152.911156000,92.60.78.238,192.168.1.4,47516,49964,,,53,0,20,
152.911305000,92.60.78.238,192.168.1.4,47516,49964,,,53,0,20,
152.911585000,92.60.78.238,192.168.1.4,47516,49964,,,53,0,20,
152.911693000,92.60.78.238,192.168.1.4,47516,49964,,,53,0,20,
152.911783000,92.60.78.238,192.168.1.4,47516,49964,,,53,0,20,
152.911972000,92.60.78.238,192.168.1.4,47516,49980,,,53,0,20,
152.912186000,92.60.78.238,192.168.1.4,47516,49980,,,53,0,20,
152.912393000,92.60.78.238,192.168.1.4,47516,49980,,,53,0,20,
152.912674000,92.60.78.238,192.168.1.4,47516,49972,,,53,0,20,
152.912908000,92.60.78.238,192.168.1.4,47516,49972,,,53,0,20,
152.913098000,92.60.78.238,192.168.1.4,47516,49972,,,53,0,20,
152.914817000,92.60.78.238,192.168.1.4,47516,50314,,,53,0,32,
152.914817000,192.168.1.4,92.60.78.238,50314,47516,,,128,0,20,
152.914942000,192.168.1.4,92.60.78.238,50314,47516,,,128,1533,20,
152.915164000,92.60.78.238,192.168.1.4,47516,50316,,,53,0,32,
152.915164000,192.168.1.4,92.60.78.238,50316,47516,,,128,0,20,
152.915306000,192.168.1.4,92.60.78.238,50316,47516,,,128,1533,20,
152.917866000,92.60.78.238,192.168.1.4,,,47516,62404,53,,,1263
152.917909000,92.60.78.238,192.168.1.4,47516,50318,,,53,0,32,
152.917909000,192.168.1.4,92.60.78.238,50318,47516,,,128,0,20,
152.918127000,192.168.1.4,92.60.78.238,50318,47516,,,128,1533,20,
152.922673000,92.60.78.238,192.168.1.4,,,47516,62404,53,,,1263
152.922673000,92.60.78.238,192.168.1.4,,,47516,62404,53,,,1263
152.922961000,92.60.78.238,192.168.1.4,,,47516,64109,53,,,133
152.923109000,192.168.1.4,92.60.78.238,,,62404,47516,128,,,1313
152.923213000,192.168.1.4,92.60.78.238,,,62404,47516,128,,,1307
152.923368000,192.168.1.4,92.60.78.238,,,62404,47516,128,,,1313
152.923368000,192.168.1.4,92.60.78.238,,,62404,47516,128,,,1313
152.923368000,192.168.1.4,92.60.78.238,,,62404,47516,128,,,1313
152.923368000,192.168.1.4,92.60.78.238,,,62404,47516,128,,,1313
152.923462000,192.168.1.4,92.60.78.238,,,62404,47516,128,,,1313
152.923583000,192.168.1.4,92.60.78.238,,,62404,47516,128,,,1313
152.923583000,192.168.1.4,92.60.78.238,,,62404,47516,128,,,934
152.926132000,92.60.78.238,192.168.1.4,47516,49980,,,53,73,20,
152.927806000,92.60.78.238,192.168.1.4,,,47516,59436,53,,,177
152.931264000,92.60.78.238,192.168.1.4,47516,50310,,,53,0,20,
152.932375000,92.60.78.238,192.168.1.4,47516,49962,,,53,0,20,
152.933724000,92.60.78.238,192.168.1.4,47516,49962,,,53,0,20,
152.937604000,92.60.78.238,192.168.1.4,,,47516,62425,53,,,103
152.937837000,92.60.78.238,192.168.1.4,,,47516,62425,53,,,1313
152.937837000,92.60.78.238,192.168.1.4,47516,50312,,,53,0,20,
152.944094000,92.60.78.238,192.168.1.4,47516,50314,,,53,0,20,
152.945315000,92.60.78.238,192.168.1.4,47516,50316,,,53,0,20,
152.945315000,92.60.78.238,192.168.1.4,47516,50316,,,53,0,20,
152.948363000,92.60.78.238,192.168.1.4,,,47516,55796,53,,,1263
152.948737000,92.60.78.238,192.168.1.4,47516,50318,,,53,0,20,
152.949210000,92.60.78.238,192.168.1.4,47516,49976,,,53,73,20,
152.951723000,92.60.78.238,192.168.1.4,,,47516,55796,53,,,1263
152.951723000,92.60.78.238,192.168.1.4,,,47516,55796,53,,,1263
152.951803000,92.60.78.238,192.168.1.4,,,47516,55796,53,,,87
152.951803000,92.60.78.238,192.168.1.4,,,47516,55796,53,,,87
152.951911000,92.60.78.238,192.168.1.4,,,47516,55796,53,,,112
152.952163000,192.168.1.4,92.60.78.238,,,55796,47516,128,,,1313
152.952164000,192.168.1.4,92.60.78.238,,,55796,47516,128,,,106
152.952164000,192.168.1.4,92.60.78.238,,,55796,47516,128,,,110
152.952164000,192.168.1.4,92.60.78.238,,,55796,47516,128,,,1307
152.952164000,192.168.1.4,92.60.78.238,,,55796,47516,128,,,1313
152.952164000,192.168.1.4,92.60.78.238,,,55796,47516,128,,,1313
152.952164000,192.168.1.4,92.60.78.238,,,55796,47516,128,,,1313
152.952204000,192.168.1.4,92.60.78.238,,,55796,47516,128,,,1313
152.952204000,192.168.1.4,92.60.78.238,,,55796,47516,128,,,881
152.952204000,92.60.78.238,192.168.1.4,,,47516,62425,53,,,1313
152.952770000,192.168.1.4,92.60.78.238,,,62425,47516,128,,,225
152.952770000,192.168.1.4,92.60.78.238,,,62425,47516,128,,,1309
152.952817000,192.168.1.4,92.60.78.238,,,62425,47516,128,,,1313
152.952817000,192.168.1.4,92.60.78.238,,,62425,47516,128,,,1313
152.952851000,192.168.1.4,92.60.78.238,,,62425,47516,128,,,1313
152.952885000,192.168.1.4,92.60.78.238,,,62425,47516,128,,,643
152.954871000,92.60.78.238,192.168.1.4,47516,49962,,,53,73,20,
152.957805000,92.60.78.238,192.168.1.4,47516,49964,,,53,73,20,
152.960249000,192.168.1.4,239.255.255.250,,,50138,1900,4,,,145
152.970247000,92.60.78.238,192.168.1.4,,,47516,62404,53,,,548
152.970247000,92.60.78.238,192.168.1.4,,,47516,62404,53,,,87
152.970247000,92.60.78.238,192.168.1.4,,,47516,62404,53,,,87
152.970495000,92.60.78.238,192.168.1.4,,,47516,62404,53,,,112
152.970495000,92.60.78.238,192.168.1.4,,,47516,62404,53,,,86
152.970495000,192.168.1.4,92.60.78.238,,,62404,47516,128,,,107
152.970746000,92.60.78.238,192.168.1.4,,,47516,62404,53,,,86
152.970746000,192.168.1.4,92.60.78.238,,,62404,47516,128,,,110
152.971145000,92.60.78.238,192.168.1.4,,,47516,62404,53,,,86
152.971145000,92.60.78.238,192.168.1.4,,,47516,62404,53,,,86
152.972366000,92.60.78.238,192.168.1.4,47516,49980,,,53,707,20,
152.972366000,192.168.1.4,92.60.78.238,49980,47516,,,128,0,20,
152.973362000,92.60.78.238,192.168.1.4,47516,49972,,,53,80,20,
152.973362000,92.60.78.238,192.168.1.4,47516,49964,,,53,119,20,
152.973362000,192.168.1.4,92.60.78.238,49964,47516,,,128,0,20,
152.976199000,192.168.1.4,92.60.78.238,49980,47516,,,128,69,20,
152.978434000,192.168.1.4,92.60.78.238,49972,47516,,,128,0,20,
152.978434000,92.60.78.238,192.168.1.4,47516,49972,,,53,2079,20,
152.979137000,192.168.1.4,92.60.78.238,49972,47516,,,128,76,20,
152.983122000,92.60.78.238,192.168.1.4,47516,49962,,,53,82,20,
152.983122000,192.168.1.4,92.60.78.238,49962,47516,,,128,0,20,
152.983231000,92.60.78.238,192.168.1.4,47516,49962,,,53,744,20,
152.987998000,92.60.78.238,192.168.1.4,47516,49976,,,53,241,20,
152.987998000,192.168.1.4,92.60.78.238,49976,47516,,,128,0,20,
152.992075000,192.168.1.4,92.60.78.238,49976,47516,,,128,69,20,
153.006169000,92.60.78.238,192.168.1.4,47516,50214,,,53,475,20,
153.007938000,92.60.78.238,192.168.1.4,47516,49972,,,53,0,20,
153.007939000,92.60.78.238,192.168.1.4,,,47516,62425,53,,,647
153.007939000,92.60.78.238,192.168.1.4,,,47516,62425,53,,,184
153.007939000,92.60.78.238,192.168.1.4,,,47516,62425,53,,,90
153.008190000,92.60.78.238,192.168.1.4,,,47516,62425,53,,,86
153.008190000,92.60.78.238,192.168.1.4,,,47516,62425,53,,,86
153.009254000,192.168.1.4,92.60.78.238,49962,47516,,,128,69,20,
153.009254000,192.168.1.4,92.60.78.238,,,62425,47516,128,,,95
153.015584000,92.60.78.238,192.168.1.4,,,47516,62404,53,,,91
153.020739000,92.60.78.238,192.168.1.4,,,47516,55796,53,,,85
153.020739000,92.60.78.238,192.168.1.4,,,47516,55796,53,,,91
153.020739000,92.60.78.238,192.168.1.4,47516,49976,,,53,0,20,
153.021046000,92.60.78.238,192.168.1.4,,,47516,55796,53,,,86
153.021047000,92.60.78.238,192.168.1.4,,,47516,55796,53,,,86
153.021558000,192.168.1.4,92.60.78.238,,,55796,47516,128,,,107
153.022819000,92.60.78.238,192.168.1.4,47516,50286,,,53,513,20,
153.024028000,192.168.1.4,92.60.78.238,50286,47516,,,128,0,20,
153.038005000,192.168.1.4,92.60.78.238,,,62425,47516,128,,,95
153.039716000,92.60.78.238,192.168.1.4,,,47516,62425,53,,,544
153.041939000,192.168.1.4,92.60.78.238,,,62404,47516,128,,,107
153.048266000,92.60.78.238,192.168.1.4,47516,49980,,,53,0,20,
153.052519000,192.168.1.4,92.60.78.238,50214,47516,,,128,0,20,
153.068663000,192.168.1.4,92.60.78.238,,,62425,47516,128,,,99
153.085152000,92.60.78.238,192.168.1.4,47516,49962,,,53,0,20,
153.091799000,92.60.78.238,192.168.1.4,47516,50286,,,53,0,20,
153.123526000,92.60.78.238,192.168.1.4,,,47516,55796,53,,,1263
153.123527000,92.60.78.238,192.168.1.4,,,47516,55796,53,,,1263
153.123527000,92.60.78.238,192.168.1.4,,,47516,55796,53,,,1105
153.125273000,192.168.1.4,92.60.78.238,,,55796,47516,128,,,106
153.141125000,92.60.78.238,192.168.1.4,,,47516,62425,53,,,87
153.157511000,92.60.78.238,192.168.1.4,,,47516,62404,53,,,967
153.159013000,192.168.1.4,92.60.78.238,,,55796,47516,128,,,107
153.166846000,92.60.78.238,192.168.1.4,47516,50286,,,53,58,20,
153.166847000,92.60.78.238,192.168.1.4,47516,50286,,,53,0,20,
153.166847000,192.168.1.4,92.60.78.238,50286,47516,,,128,0,20,
153.191457000,192.168.1.4,92.60.78.238,,,62404,47516,128,,,107
153.300559000,192.168.1.4,92.60.78.238,50312,47516,,,128,338,20,
153.300560000,192.168.1.4,92.60.78.238,50310,47516,,,128,672,20,
153.301111000,192.168.1.4,92.60.78.238,50314,47516,,,128,366,20,
153.301111000,192.168.1.4,92.60.78.238,50316,47516,,,128,504,20,
153.301698000,192.168.1.4,92.60.78.238,50318,47516,,,128,710,20,
153.347298000,92.60.78.238,192.168.1.4,47516,50310,,,53,0,20,
153.347299000,92.60.78.238,192.168.1.4,47516,50314,,,53,0,20,
153.347815000,92.60.78.238,192.168.1.4,47516,50312,,,53,0,20,
153.348409000,92.60.78.238,192.168.1.4,47516,50316,,,53,0,20,
153.348752000,92.60.78.238,192.168.1.4,47516,50318,,,53,0,20,
153.401616000,92.60.78.238,192.168.1.4,47516,50316,,,53,216,20,
153.403186000,192.168.1.4,92.60.78.238,50316,47516,,,128,85,20,
153.403187000,192.168.1.4,92.60.78.238,50316,47516,,,128,133,20,
153.403706000,192.168.1.4,92.60.78.238,50316,47516,,,128,1494,20,
153.408167000,192.168.1.4,92.60.78.238,50318,47516,,,128,0,32,
153.408168000,92.60.78.238,192.168.1.4,47516,50318,,,53,1400,20,
153.410038000,92.60.78.238,192.168.1.4,47516,50318,,,53,1400,20,
153.410039000,192.168.1.4,92.60.78.238,50318,47516,,,128,0,32,
153.410039000,92.60.78.238,192.168.1.4,47516,50314,,,53,2800,20,
153.410039000,192.168.1.4,92.60.78.238,50314,47516,,,128,0,20,
153.410039000,92.60.78.238,192.168.1.4,47516,50314,,,53,487,20,
153.410039000,92.60.78.238,192.168.1.4,47516,50318,,,53,604,20,
153.410039000,192.168.1.4,92.60.78.238,50318,47516,,,128,0,32,
153.410113000,92.60.78.238,192.168.1.4,47516,50312,,,53,2800,20,
153.410113000,192.168.1.4,92.60.78.238,50312,47516,,,128,0,20,
153.410114000,192.168.1.4,92.60.78.238,50314,47516,,,128,98,20,
153.410435000,192.168.1.4,92.60.78.238,50314,47516,,,128,126,20,
153.410810000,192.168.1.4,92.60.78.238,50314,47516,,,128,573,20,
153.411196000,92.60.78.238,192.168.1.4,47516,50310,,,53,320,20,
153.411196000,92.60.78.238,192.168.1.4,47516,50318,,,53,240,20,
153.411196000,192.168.1.4,92.60.78.238,50318,47516,,,128,0,20,
153.411196000,92.60.78.238,192.168.1.4,47516,50312,,,53,476,20,
153.413084000,192.168.1.4,92.60.78.238,50310,47516,,,128,114,20,
153.414809000,192.168.1.4,92.60.78.238,50312,47516,,,128,98,20,
153.414809000,192.168.1.4,92.60.78.238,50310,47516,,,128,126,20,
153.415130000,192.168.1.4,92.60.78.238,50312,47516,,,128,126,20,
153.415561000,192.168.1.4,92.60.78.238,50310,47516,,,128,571,20,
153.415561000,192.168.1.4,92.60.78.238,50310,47516,,,128,1494,20,
153.415562000,192.168.1.4,92.60.78.238,50312,47516,,,128,809,20,
153.415845000,192.168.1.4,92.60.78.238,50310,47516,,,128,1494,20,
153.416100000,192.168.1.4,92.60.78.238,50310,47516,,,128,284,20,
153.436955000,92.60.78.238,192.168.1.4,47516,50316,,,53,0,20,
153.436955000,92.60.78.238,192.168.1.4,47516,50316,,,53,0,20,
153.438244000,92.60.78.238,192.168.1.4,47516,50316,,,53,0,20,
153.443537000,92.60.78.238,192.168.1.4,47516,50314,,,53,0,20,
153.443538000,92.60.78.238,192.168.1.4,47516,50314,,,53,0,20,
153.443538000,92.60.78.238,192.168.1.4,47516,50314,,,53,0,20,
153.444542000,92.60.78.238,192.168.1.4,47516,50310,,,53,0,20,
153.447434000,92.60.78.238,192.168.1.4,47516,50310,,,53,0,20,
153.448474000,92.60.78.238,192.168.1.4,47516,50310,,,53,0,20,
153.449548000,92.60.78.238,192.168.1.4,47516,50310,,,53,0,20,
153.449549000,92.60.78.238,192.168.1.4,47516,50310,,,53,0,20,
153.449549000,92.60.78.238,192.168.1.4,47516,50310,,,53,0,20,
153.449549000,92.60.78.238,192.168.1.4,47516,50312,,,53,0,20,
153.450016000,92.60.78.238,192.168.1.4,47516,50312,,,53,0,20,
153.451557000,92.60.78.238,192.168.1.4,47516,50312,,,53,0,20,
153.455004000,192.168.1.4,92.60.78.238,50318,47516,,,128,114,20,
153.455004000,192.168.1.4,92.60.78.238,50318,47516,,,128,126,20,
153.455005000,192.168.1.4,92.60.78.238,50318,47516,,,128,1494,20,
153.488318000,92.60.78.238,192.168.1.4,47516,50316,,,53,103,20,
153.488318000,92.60.78.238,192.168.1.4,47516,50316,,,53,72,20,
153.488319000,192.168.1.4,92.60.78.238,50316,47516,,,128,0,20,
153.489545000,192.168.1.4,92.60.78.238,50316,47516,,,128,1494,20,
153.489546000,192.168.1.4,92.60.78.238,50316,47516,,,128,1494,20,
153.490436000,192.168.1.4,92.60.78.238,50316,47516,,,128,654,20,
153.490943000,192.168.1.4,92.60.78.238,50316,47516,,,128,1494,20,
153.490943000,192.168.1.4,92.60.78.238,50316,47516,,,128,1494,20,
153.491499000,192.168.1.4,92.60.78.238,50316,47516,,,128,911,20,
153.495386000,92.60.78.238,192.168.1.4,47516,50318,,,53,0,20,
153.495386000,92.60.78.238,192.168.1.4,47516,50318,,,53,0,20,
153.495386000,92.60.78.238,192.168.1.4,47516,50318,,,53,0,20,
153.498012000,192.168.1.4,92.60.78.238,50318,47516,,,128,1494,20,
153.498012000,192.168.1.4,92.60.78.238,50318,47516,,,128,1230,20,
153.498486000,192.168.1.4,92.60.78.238,50312,47516,,,128,1494,20,
153.498486000,192.168.1.4,92.60.78.238,50314,47516,,,128,1494,20,
153.504986000,92.60.78.238,192.168.1.4,47516,50314,,,53,720,20,
153.505526000,192.168.1.4,92.60.78.238,50314,47516,,,128,1494,20,
153.505956000,192.168.1.4,92.60.78.238,50314,47516,,,128,568,20,
153.505957000,192.168.1.4,92.60.78.238,50314,47516,,,128,65,20,
153.507819000,92.60.78.238,192.168.1.4,47516,50312,,,53,688,20,
153.507819000,92.60.78.238,192.168.1.4,47516,50310,,,53,321,20,
153.508462000,192.168.1.4,92.60.78.238,50312,47516,,,128,1494,20,
153.508462000,192.168.1.4,92.60.78.238,50312,47516,,,128,1494,20,
153.508770000,192.168.1.4,92.60.78.238,50312,47516,,,128,471,20,
153.511577000,92.60.78.238,192.168.1.4,47516,50310,,,53,118,20,
153.511578000,192.168.1.4,92.60.78.238,50310,47516,,,128,0,20,
153.525762000,92.60.78.238,192.168.1.4,47516,50316,,,53,0,20,
153.525762000,92.60.78.238,192.168.1.4,47516,50316,,,53,0,20,
